Thread ID: 70235269057760
Total: 3.003410
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.00      0.000     0.000     0.000     0.000        1   MockTelnet#cmd 
  0.00      0.000     0.000     0.000     0.000        1   Array#to_default_s 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::LampDriver#write_to_lamp 
  0.00      0.000     0.000     0.000     0.000        2   Array#include? 
  0.00      0.000     0.000     0.000     0.000        5   StateMachine::Transition#action 
  0.00      0.000     0.000     0.000     0.000        2   Module#name 
  0.00      0.000     0.000     0.000     0.000        1   Logger::LogDevice#initialize 
  0.00      0.000     0.000     0.000     0.000        1   <Class::NixonPi::AbioCardClient>#instance 
  0.00      0.000     0.000     0.000     0.000        3   String#colorize 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#after 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#matches_conditions? 
  0.00      0.000     0.000     0.000     0.000        3   Logger#format_message 
  0.00      0.004     0.000     0.000     0.004        1   StateMachine::Transition#run_callbacks 
  0.00      0.000     0.000     0.000     0.000        1   <Class::NixonPi::Settings>#in1_pins 
  0.00      0.000     0.000     0.000     0.000        1   <Class::NixonPi::MultiDelegator>#to 
  0.00      0.000     0.000     0.000     0.000        2   Module#method_added 
  0.00      0.004     0.000     0.000     0.004        1   StateMachine::Machine#transaction 
  0.00      0.000     0.000     0.000     0.000        3   Symbol#to_s 
  0.00      0.909     0.000     0.000     0.909        1   NixonPi::HandlerStateMachine#driver 
  0.00      0.602     0.000     0.000     0.602        2   <Module::NixonPi::Logging>#logger_for 
  0.00      0.000     0.000     0.000     0.000        1   <Module::Sync_m>#extend_object 
  0.00      0.000     0.000     0.000     0.000        5   Kernel#inspect 
  0.00      0.005     0.000     0.000     0.005        1   StateMachine::Event#fire 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::AbioCardClient#pwm_write 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Event#transition_for 
  0.00      0.000     0.000     0.000     0.000        1   Sync_m#sync_extend 
  0.00      0.000     0.000     0.000     0.000        5   Array#uniq 
  0.00      0.000     0.000     0.000     0.000        1   <Class::NixonPi::Settings>#log_level 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::Retryable#retryable 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#match_event 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#match_states 
  0.00      0.000     0.000     0.000     0.000        3   <Class::Time>#now 
  0.00      0.000     0.000     0.000     0.000        1   MonitorMixin#initialize 
  0.00      0.004     0.000     0.000     0.004        2  *StateMachine::Callback#run_methods 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::AllMatcher#matches? 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Machine#write 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::TransitionCollection#success? 
  0.00      0.602     0.000     0.000     0.602        1   <Class::IO>#open 
  0.00      0.004     0.000     0.000     0.004        1   StateMachine::Transition#perform 
  0.00      0.000     0.000     0.000     0.000        3   <Class::Time>#allocate 
  0.00      0.004     0.000     0.000     0.004        2  *StateMachine::Transition#before 
  0.00      0.000     0.000     0.000     0.000        4   Hash#keys 
  0.00      0.004     0.000     0.000     0.004        1   StateMachine::Transition#pausable 
  0.00      0.003     0.000     0.000     0.003        2   Logger#debug 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#context 
  0.00      0.000     0.000     0.000     0.000        2   String#yellow 
  0.00      0.000     0.000     0.000     0.000        3   Logger#format_severity 
  0.00      0.004     0.000     0.000     0.004        2  *StateMachine::TransitionCollection#run_callbacks 
  0.00      0.000     0.000     0.000     0.000        4   NilClass#to_a 
  0.00      0.000     0.000     0.000     0.000        1   Kernel#extend 
  0.00      0.909     0.000     0.000     0.909        1   <Class::NixonPi::LampDriver>#instance 
  0.00      0.000     0.000     0.000     0.000        1   Array#to_formatted_s 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#persist 
  0.00      0.000     0.000     0.000     0.000        6   Bignum#<=> 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::AbioCardClient#handle 
  0.00      0.004     0.000     0.000     0.004        1   StateMachine::TransitionCollection#within_transaction 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#reset 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::StateHash#initialize 
  0.00      0.000     0.000     0.000     0.000        1   BasicObject#!= 
  0.00      0.000     0.000     0.000     0.000        3   Time#initialize 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::Driver#client 
  0.00      0.000     0.000     0.000     0.000        3   Fixnum#+ 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::Settings#in1_pins 
  0.00      0.000     0.000     0.000     0.000        1   String#match 
  0.00      0.000     0.000     0.000     0.000        2   <Class::Settingslogic>#instance 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::StateCollection#match 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#use_event_attributes? 
  0.00      0.000     0.000     0.000     0.000        1   Module#extend_object 
  0.00      0.004     0.000     0.000     0.004        1   StateMachine::Callback#call 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Branch#matches? 
  0.00      0.307     0.000     0.000     0.307        1   Logger#info 
  0.00      0.000     0.000     0.000     0.000        7   BasicObject#singleton_method_added 
  0.00      0.004     0.000     0.000     0.004        1   StateMachine::Machine#within_transaction 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::MultiDelegator#initialize 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::CommandParameters#command_parameters 
  0.00      0.000     0.000     0.000     0.000        1   MonitorMixin#mon_initialize 
  0.00      0.000     0.000     0.000     0.000        2   Hash#initialize 
  0.00      0.000     0.000     0.000     0.000        4   NilClass#nil? 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::StateCollection#match! 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Transition#event 
  0.00      0.000     0.000     0.000     0.000        6   Fixnum#divmod 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#reset 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#run_actions 
  0.00      0.004     0.000     0.000     0.004        4  *Kernel#catch 
  0.00      0.000     0.000     0.000     0.000        3   Module#=== 
  0.00      0.000     0.000     0.000     0.000        1   String#upcase 
  0.00      0.000     0.000     0.000     0.000        1   String#green 
  0.00      0.000     0.000     0.000     0.000        1   Regexp#=== 
  0.00      0.000     0.000     0.000     0.000        2   Array#[] 
  0.00      0.000     0.000     0.000     0.000        1   <Module::Sync_m>#define_aliases 
  0.00      0.000     0.000     0.000     0.000        2   Enumerable#detect 
  0.00      0.000     0.000     0.000     0.000        2   <Class::Mutex>#allocate 
  0.00      0.004     0.000     0.000     0.004        1   StateMachine::Transition#within_transaction 
  0.00      0.000     0.000     0.000     0.000        1   Logger::Formatter#initialize 
  0.00      0.000     0.000     0.000     0.000        3   String#=== 
  0.00      0.000     0.000     0.000     0.000        1   Array#[]= 
  0.00      0.000     0.000     0.000     0.000        3   BasicObject#== 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#from_name 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#resume 
  0.00      0.000     0.000     0.000     0.000        1   <Class::Array>#allocate 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::Settings#log_level 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#to_name 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::AbioCardClient#connection 
  0.00      0.000     0.000     0.000     0.000        1   <Class::Dir>#home 
  0.00      0.000     0.000     0.000     0.000        1   Array#reject! 
  0.00      0.000     0.000     0.000     0.000        1   MatchData#[] 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#attribute 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#persist 
  0.00      0.000     0.000     0.000     0.000        1   BasicObject#initialize 
  0.00      0.000     0.000     0.000     0.000        1   <Class::File>#join 
  0.00      0.000     0.000     0.000     0.000        3   Fixnum#== 
  0.00      0.000     0.000     0.000     0.000        2   Mutex#initialize 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#valid? 
  0.00      0.000     0.000     0.000     0.000        1   Array#unshift 
  0.00      0.000     0.000     0.000     0.000        1   Array#initialize 
  0.00      0.000     0.000     0.000     0.000        1   Array#length 
  0.00      0.000     0.000     0.000     0.000        1   <Class::IO>#allocate 
  0.00      0.000     0.000     0.000     0.000        1   String#to_i 
  0.00      0.000     0.000     0.000     0.000        1   Kernel#singleton_class 
  0.00      0.000     0.000     0.000     0.000        1   Kernel#proc 
  0.00      0.000     0.000     0.000     0.000        1   <Class::Range>#allocate 
  0.00      0.000     0.000     0.000     0.000        1   Module#extended 
  0.00      0.000     0.000     0.000     0.000        1   Array#compact 
  0.00      0.000     0.000     0.000     0.000        1   Hash#values 
  0.00      0.000     0.000     0.000     0.000        1   Proc#arity 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Machine#reset 

* indicates recursively called methods
Thread ID: 70235274144400
Total: 2.531881
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.12      1.516     0.003     0.000     1.513      100   Mutex#synchronize 
  0.07      0.003     0.002     0.000     0.001       91   <Class::StateMachine::Machine>#find_or_create 
  0.05      0.984     0.001     0.983     0.000       23   Kernel#sleep 
  0.04      0.002     0.001     0.000     0.001      185   StateMachine::NodeCollection#index 
  0.03      0.003     0.001     0.000     0.002      185   StateMachine::NodeCollection#[] 
  0.03      0.003     0.001     0.000     0.003      184   StateMachine::NodeCollection#fetch 
  0.03      0.001     0.001     0.000     0.000       49   Sync_m#sync_try_lock_sub 
  0.03      0.001     0.001     0.000     0.001       92   StateMachine::Machine#read 
  0.02      0.005     0.001     0.000     0.004       90   StateMachine::StateCollection#matches? 
  0.02      0.001     0.001     0.000     0.000      187   Enumerable#any? 
  0.02      0.008     0.001     0.000     0.007       49   Sync_m#sync_synchronize 
  0.02      0.001     0.000     0.000     0.000       91   StateMachine::State#value 
  0.02      0.001     0.000     0.000     0.001       90   StateMachine::State#matches? 
  0.02      2.532     0.000     0.000     2.531        1   Kernel#loop 
  0.02      0.000     0.000     0.000     0.000      298   Symbol#== 
  0.02      0.004     0.000     0.000     0.004       49   Sync_m#sync_unlock 
  0.02      0.000     0.000     0.000     0.000      185   Hash#each 
  0.02      0.003     0.000     0.000     0.002       49   Sync_m#sync_lock 
  0.02      0.003     0.000     0.000     0.003       91   StateMachine::MacroMethods#state_machine 
  0.01      0.001     0.000     0.000     0.000       94   StateMachine::Machine#attribute 
  0.01      0.000     0.000     0.000     0.000      200   Kernel#is_a? 
  0.01      0.000     0.000     0.000     0.000       97   Hash#[]= 
  0.01      0.000     0.000     0.000     0.000      241   Symbol#=== 
  0.01      0.001     0.000     0.000     0.000      114  *Array#each 
  0.01      0.000     0.000     0.000     0.000      184   Kernel#hash 
  0.01      0.000     0.000     0.000     0.000      198   <Class::Thread>#current 
  0.01      0.000     0.000     0.000     0.000       91   StateMachine::ClassMethods#state_machines 
  0.01      0.000     0.000     0.000     0.000       90   Kernel#lambda 
  0.01      1.511     0.000     1.511     0.000      102   Mutex#lock 
  0.01      1.547     0.000     0.000     1.547       23   #<StateMachine::StateContext:0x007fc1d9272818>#write 
  0.01      0.008     0.000     0.000     0.007       45   NixonPi::StateHash#[] 
  0.01      0.000     0.000     0.000     0.000      136   Hash#[] 
  0.01      1.544     0.000     0.000     1.544       25  *#<StateMachine::StateContext:0x007fc1d9267dc8>#write 
  0.01      1.525     0.000     0.000     1.525       22   #<StateMachine::StateContext:0x007fc1d9263458>#write 
  0.01      1.522     0.000     0.000     1.522       44  *#<StateMachine::StateContext:0x007fc1d925bd70>#write 
  0.01      0.000     0.000     0.000     0.000       91   Kernel#respond_to? 
  0.01      0.000     0.000     0.000     0.000       49   NixonPi::HandlerStateMachine#params 
  0.01      0.008     0.000     0.000     0.008       49   NixonPi::StateHash#sync 
  0.01      1.545     0.000     0.000     1.545       90  *StateMachine::State#call 
  0.01      0.000     0.000     0.000     0.000       93   Kernel#class 
  0.01      0.000     0.000     0.000     0.000      102   Mutex#unlock 
  0.01      1.547     0.000     0.000     1.547       23   NixonPi::HandlerStateMachine#handle 
  0.01      0.000     0.000     0.000     0.000       98   Kernel#block_given? 
  0.01      0.000     0.000     0.000     0.000       45   Hash#delete 
  0.01      0.000     0.000     0.000     0.000       92   Array#last 
  0.01      0.000     0.000     0.000     0.000       94   Array#first 
  0.01      0.000     0.000     0.000     0.000       71   Kernel#nil? 
  0.01      1.544     0.000     0.000     1.544       72  *Proc#call 
  0.00      1.535     0.000     0.000     1.535       23   Method#call 
  0.00      0.000     0.000     0.000     0.000       45   Hash#empty? 
  0.00      0.000     0.000     0.000     0.000       23   UnboundMethod#bind 
  0.00      0.000     0.000     0.000     0.000       18   Range#include_with_range? 
  0.00      0.013     0.000     0.013     0.000        4   IO#write 
  0.00      0.000     0.000     0.000     0.000        1   Module#module_eval 
  0.00      0.013     0.000     0.000     0.013        7   Array#map 
  0.00      0.000     0.000     0.000     0.000       18   Range#include_without_range? 
  0.00      0.000     0.000     0.000     0.000       23   Symbol#to_sym 
  0.00      0.000     0.000     0.000     0.000       40   Fixnum#<=> 
  0.00      0.014     0.000     0.000     0.014        2   Logger#add 
  0.00      0.015     0.000     0.000     0.015        1   <Class::NixonPi::HandlerStateMachine>#handle_around_transition 
  0.00      0.000     0.000     0.000     0.000        2   Time#strftime 
  0.00      0.000     0.000     0.000     0.000        7   Hash#merge 
  0.00      0.000     0.000     0.000     0.000       35   Integer#to_i 
  0.00      0.000     0.000     0.000     0.000       21   Fixnum#to_s 
  0.00      0.000     0.000     0.000     0.000       12   Hash#include? 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::Assertions#assert_valid_keys 
  0.00      0.001     0.000     0.000     0.001        2   MonitorMixin#mon_enter 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::AbioCardClient#pwm_write_registers 
  0.00      0.000     0.000     0.000     0.000        4   NixonPi::StateHash#[]= 
  0.00      0.014     0.000     0.000     0.014        2   MonitorMixin#mon_synchronize 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::TransitionCollection#actions 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#initialize 
  0.00      0.000     0.000     0.000     0.000       10   Array#empty? 
  0.00      0.000     0.000     0.000     0.000        2   MonitorMixin#mon_exit 
  0.00      0.000     0.000     0.000     0.000        6   StateMachine::Branch#matches_requirement? 
  0.00      0.000     0.000     0.000     0.000       19   String#rjust 
  0.00      0.000     0.000     0.000     0.000        7   Hash#initialize_copy 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#initialize 
  0.00      0.000     0.000     0.000     0.000        7   Enumerable#all? 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::Driver#client 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#matches_conditions? 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#match_query 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#after 
  0.00      0.000     0.000     0.000     0.000        5   StateMachine::Transition#action 
  0.00      0.000     0.000     0.000     0.000        9   <Class::Hash>#allocate 
  0.00      0.000     0.000     0.000     0.000       17   Integer#round 
  0.00      0.015     0.000     0.000     0.015        1   StateMachine::TransitionCollection#perform 
  0.00      0.015     0.000     0.000     0.015        1   StateMachine::Transition#run_callbacks 
  0.00      0.015     0.000     0.000     0.015        1   StateMachine::EvalHelpers#evaluate_method 
  0.00      0.000     0.000     0.000     0.000        7   Kernel#initialize_dup 
  0.00      0.000     0.000     0.000     0.000        5  *Class#new 
  0.00      0.000     0.000     0.000     0.000        4   Array#- 
  0.00      0.000     0.000     0.000     0.000        1   MockTelnet#cmd 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::LampStateMachine#lamp_index 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#resume 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#match 
  0.00      0.015     0.000     0.000     0.015        1   StateMachine::Transition#perform 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::TransitionCollection#success? 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#catch_exceptions 
  0.00      0.000     0.000     0.000     0.000        1   Sync_m#sync_initialize 
  0.00      0.015     0.000     0.000     0.015        1   StateMachine::Machine#transaction 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::AllMatcher#matches? 
  0.00      0.015     0.000     0.000     0.015        2  *StateMachine::Transition#before 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Machine#write 
  0.00      0.000     0.000     0.000     0.000        4   Kernel#Array 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Event#transition_for 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::LampDriver#write_to_lamp 
  0.00      0.000     0.000     0.000     0.000        1   <Module::Sync_m>#extend_object 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::HandlerStateMachine#initialize_state 
  0.00      0.000     0.000     0.000     0.000        8   Fixnum#* 
  0.00      0.000     0.000     0.000     0.000        2   NixonPi::Logging#log 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::AbioCardClient#handle 
  0.00      0.000     0.000     0.000     0.000        7   BasicObject#singleton_method_added 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::Retryable#retryable 
  0.00      0.000     0.000     0.000     0.000        5   Array#uniq 
  0.00      0.000     0.000     0.000     0.000        1   Regexp#match 
  0.00      0.000     0.000     0.000     0.000        4   Hash#keys 
  0.00      2.532     0.000     0.000     2.532        1   <Class::NixonPi::MachineManager>#start_state_machines 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#persist 
  0.00      0.000     0.000     0.000     0.000        2   MonitorMixin#mon_check_owner 
  0.00      0.000     0.000     0.000     0.000        3   Symbol#to_s 
  0.00      0.015     0.000     0.000     0.015        2  *StateMachine::Callback#run_methods 
  0.00      0.000     0.000     0.000     0.000        1   Sync_m#sync_extend 
  0.00      0.000     0.000     0.000     0.000        3   BasicObject#== 
  0.00      0.000     0.000     0.000     0.000        2   String#colorize 
  0.00      0.015     0.000     0.000     0.015        1   StateMachine::Callback#call 
  0.00      0.016     0.000     0.000     0.016        1   StateMachine::Event#fire 
  0.00      0.000     0.000     0.000     0.000        3   Module#=== 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::AbioCardClient#pwm_write 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#match_states 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::CommandParameters#command_parameters 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#match_event 
  0.00      0.014     0.000     0.000     0.014        4  *Logger::LogDevice#write 
  0.00      0.015     0.000     0.000     0.015        1   StateMachine::Transition#pausable 
  0.00      0.000     0.000     0.000     0.000        1   Module#extend_object 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Transition#event 
  0.00      0.000     0.000     0.000     0.000        1   Kernel#extend 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#reset 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::StateHash#initialize 
  0.00      0.014     0.000     0.000     0.014        2   Logger#debug 
  0.00      0.015     0.000     0.000     0.015        4  *Kernel#catch 
  0.00      0.015     0.000     0.000     0.015        1   StateMachine::Machine#within_transaction 
  0.00      0.000     0.000     0.000     0.000        2   String#yellow 
  0.00      1.510     0.000     0.000     1.510        1   <Class::NixonPi::LampDriver>#instance 
  0.00      0.000     0.000     0.000     0.000        2   Enumerable#detect 
  0.00      0.015     0.000     0.000     0.015        2  *StateMachine::TransitionCollection#run_callbacks 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#context 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#persist 
  0.00      0.015     0.000     0.000     0.015        1   StateMachine::TransitionCollection#within_transaction 
  0.00      0.000     0.000     0.000     0.000        2   Time#initialize 
  0.00      0.000     0.000     0.000     0.000        2   Logger#format_message 
  0.00      0.000     0.000     0.000     0.000        3   NilClass#nil? 
  0.00      0.000     0.000     0.000     0.000        1   <Module::Sync_m>#define_aliases 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#attribute 
  0.00      0.000     0.000     0.000     0.000        2   Array#include? 
  0.00      0.000     0.000     0.000     0.000        4   Bignum#<=> 
  0.00      0.000     0.000     0.000     0.000        2   <Class::Time>#allocate 
  0.00      1.510     0.000     0.000     1.510        1   NixonPi::HandlerStateMachine#driver 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#use_event_attributes? 
  0.00      0.000     0.000     0.000     0.000        2   Array#[] 
  0.00      0.000     0.000     0.000     0.000        2   Logger#format_severity 
  0.00      0.000     0.000     0.000     0.000        4   NilClass#to_a 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Branch#matches? 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::StateCollection#match 
  0.00      0.000     0.000     0.000     0.000        2   Hash#initialize 
  0.00      0.000     0.000     0.000     0.000        2   Fixnum#+ 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#reset 
  0.00      0.000     0.000     0.000     0.000        1   String#match 
  0.00      0.000     0.000     0.000     0.000        1   String#to_i 
  0.00      0.000     0.000     0.000     0.000        1   String#upcase 
  0.00      0.000     0.000     0.000     0.000        1   BasicObject#!= 
  0.00      0.000     0.000     0.000     0.000        1   Regexp#=== 
  0.00      0.000     0.000     0.000     0.000        2   <Class::Time>#now 
  0.00      0.000     0.000     0.000     0.000        4   Fixnum#divmod 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::AbioCardClient#connection 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#to_name 
  0.00      0.000     0.000     0.000     0.000        1   Hash#values 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#valid? 
  0.00      0.000     0.000     0.000     0.000        3   Fixnum#== 
  0.00      0.015     0.000     0.000     0.015        1   StateMachine::Transition#within_transaction 
  0.00      0.000     0.000     0.000     0.000        1   <Module::NixonPi::Logging>#logger_for 
  0.00      0.000     0.000     0.000     0.000        1   Array#reject! 
  0.00      0.000     0.000     0.000     0.000        1   <Class::Mutex>#allocate 
  0.00      0.000     0.000     0.000     0.000        1   <Class::Array>#allocate 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Machine#reset 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#from_name 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#run_actions 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::StateCollection#match! 
  0.00      0.000     0.000     0.000     0.000        1   MatchData#[] 
  0.00      0.000     0.000     0.000     0.000        1   Kernel#singleton_class 
  0.00      0.000     0.000     0.000     0.000        1   Module#extended 
  0.00      0.000     0.000     0.000     0.000        1   Array#initialize 
  0.00      0.000     0.000     0.000     0.000        1   Array#compact 
  0.00      0.000     0.000     0.000     0.000        1   Module#name 
  0.00      0.000     0.000     0.000     0.000        1   <Class::Range>#allocate 
  0.00      0.000     0.000     0.000     0.000        3   String#=== 
  0.00      0.000     0.000     0.000     0.000        1   Array#[]= 
  0.00      0.000     0.000     0.000     0.000        1   Array#unshift 
  0.00      0.000     0.000     0.000     0.000        1   Proc#arity 
  0.00      0.000     0.000     0.000     0.000        1   <Class::BasicObject>#allocate 
  0.00      0.000     0.000     0.000     0.000        1   Mutex#initialize 
  0.00      0.000     0.000     0.000     0.000        1   Array#length 

* indicates recursively called methods
Thread ID: 70235289903380
Total: 2.518007
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.10      0.006     0.003     0.000     0.003      338   <Class::NixonPi::CommandProcessor>#process_queue 
  0.06      0.002     0.001     0.000     0.001      338   Queue#empty? 
  0.06      2.509     0.001     2.508     0.000       26   Kernel#sleep 
  0.05      0.001     0.001     0.000     0.000      338   <Class::NixonPi::CommandQueue>#queue 
  0.05      0.007     0.001     0.000     0.006       26   Array#each 
  0.03      2.518     0.001     0.000     2.517        1   Kernel#loop 
  0.02      0.001     0.001     0.000     0.000      338   Array#empty? 
  0.02      0.008     0.000     0.000     0.008       26   <Class::NixonPi::CommandProcessor>#process_queues 
  0.02      0.000     0.000     0.000     0.000       26   Hash#keys 
  0.00      0.000     0.000     0.000     0.000       13   Queue#initialize 
  0.00      0.000     0.000     0.000     0.000       26  *Class#new 
  0.00      0.000     0.000     0.000     0.000       39   Kernel#taint 
  0.00      2.518     0.000     0.000     2.518        1   <Class::NixonPi::CommandProcessor>#start 
  0.00      0.000     0.000     0.000     0.000       13   <Class::BasicObject>#allocate 
  0.00      0.000     0.000     0.000     0.000       13   <Class::Mutex>#allocate 
  0.00      0.000     0.000     0.000     0.000       13   Hash#[]= 
  0.00      0.000     0.000     0.000     0.000       13   Mutex#initialize 

* indicates recursively called methods
Thread ID: 70235274225520
Total: 2.517505
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.15      1.211     0.004     0.000     1.207      104   Mutex#synchronize 
  0.08      0.004     0.002     0.000     0.002       95   <Class::StateMachine::Machine>#find_or_create 
  0.06      1.286     0.002     1.285     0.000       24   Kernel#sleep 
  0.04      0.002     0.001     0.000     0.001      193   StateMachine::NodeCollection#index 
  0.03      0.003     0.001     0.000     0.002      193   StateMachine::NodeCollection#[] 
  0.03      0.004     0.001     0.000     0.003      192   StateMachine::NodeCollection#fetch 
  0.03      0.001     0.001     0.000     0.001       51   Sync_m#sync_try_lock_sub 
  0.03      0.005     0.001     0.000     0.004       94   StateMachine::StateCollection#matches? 
  0.03      0.001     0.001     0.000     0.001       96   StateMachine::Machine#read 
  0.03      2.517     0.001     0.000     2.517        1   Kernel#loop 
  0.03      0.009     0.001     0.000     0.008       51   Sync_m#sync_synchronize 
  0.03      0.001     0.001     0.000     0.000      195   Enumerable#any? 
  0.02      0.001     0.001     0.000     0.001       94   StateMachine::State#matches? 
  0.02      0.001     0.001     0.000     0.000       95   StateMachine::State#value 
  0.02      0.005     0.000     0.000     0.005       51   Sync_m#sync_unlock 
  0.02      0.004     0.000     0.000     0.004       95   StateMachine::MacroMethods#state_machine 
  0.02      0.000     0.000     0.000     0.000      193   Hash#each 
  0.02      0.000     0.000     0.000     0.000      310   Symbol#== 
  0.02      0.003     0.000     0.000     0.002       51   Sync_m#sync_lock 
  0.02      0.000     0.000     0.000     0.000      208   Kernel#is_a? 
  0.02      0.001     0.000     0.000     0.000       98   StateMachine::Machine#attribute 
  0.02      1.230     0.000     0.000     1.230       24   #<StateMachine::StateContext:0x007fc1d9272818>#write 
  0.02      0.001     0.000     0.000     0.000      101   Hash#[]= 
  0.01      0.000     0.000     0.000     0.000      251   Symbol#=== 
  0.01      0.000     0.000     0.000     0.000      206   <Class::Thread>#current 
  0.01      0.000     0.000     0.000     0.000       94   Kernel#lambda 
  0.01      0.000     0.000     0.000     0.000       95   StateMachine::ClassMethods#state_machines 
  0.01      0.000     0.000     0.000     0.000      192   Kernel#hash 
  0.01      0.001     0.000     0.000     0.000      118  *Array#each 
  0.01      1.204     0.000     1.204     0.000      106   Mutex#lock 
  0.01      0.009     0.000     0.000     0.009       47   NixonPi::StateHash#[] 
  0.01      0.000     0.000     0.000     0.000      142   Hash#[] 
  0.01      1.230     0.000     0.000     1.230       24   NixonPi::HandlerStateMachine#handle 
  0.01      1.217     0.000     0.000     1.217       46  *#<StateMachine::StateContext:0x007fc1d925bd70>#write 
  0.01      0.000     0.000     0.000     0.000       95   Kernel#respond_to? 
